c instance by G2
-16 23 -2 0
-19 -8 41 0
20 -25 10 0
58 -60 -19 0
10 15 -21 0
5 -9 -14 0
-27 -11 20 0
-29 -15 46 0
28 -13 29 0
-51 20 19 0
-50 38 43 0
-45 -11 33 0
-16 -60 -24 0
-8 25 53 0
-35 -30 42 0
-12 -28 42 0
20 -51 28 0
27 -49 38 0
25 31 53 0
27 21 -32 0
-30 14 -24 0
-21 -15 -49 0
28 47 4 0
39 -44 46 0
-38 35 56 0
-44 -52 20 0
20 9 23 0
-1 60 -48 0
21 4 22 0
41 18 2 0
-40 44 54 0
43 22 11 0
-40 -53 -8 0
40 -37 -57 0
52 45 42 0
-33 45 34 0
-39 -56 10 0
-59 -31 -44 0
25 -54 10 0
-46 -60 -13 0
55 33 19 0
12 35 20 0
-58 37 59 0
29 -19 21 0
30 52 -19 0
23 -11 -22 0
-3 -33 -57 0
-56 16 54 0
13 -28 4 0
32 -52 10 0
-56 39 -12 0
47 -21 -56 0
-34 50 29 0
-11 55 28 0
48 24 -40 0
59 -33 -44 0
-11 -54 23 0
60 -16 36 0
-57 -4 -53 0
60 32 1 0
-46 -18 59 0
-10 -58 38 0
12 -52 -33 0
20 -14 -18 0
-59 -9 37 0
-37 44 19 0
-42 5 -24 0
45 -48 11 0
-14 -31 -30 0
-17 45 -40 0
54 17 -53 0
-23 42 -13 0
37 17 -27 0
16 -9 10 0
-48 43 5 0
-33 -27 -43 0
37 -60 38 0
-53 38 -19 0
-18 15 -59 0
-5 4 -1 0
25 -16 -3 0
-54 -1 -14 0
-17 26 -22 0
-46 -7 -25 0
8 26 35 0
-29 3 56 0
39 7 -48 0
53 43 -7 0
-18 1 -58 0
-47 50 -46 0
19 -51 -40 0
-51 19 -31 0
-21 42 -27 0
32 -18 26 0
3 38 59 0
27 59 4 0
-51 36 4 0
46 -47 -59 0
50 14 39 0
-29 -27 -49 0
26 -16 45 0
-37 -54 11 0
32 -35 54 0
37 -33 -57 0
-4 -9 -30 0
48 36 -27 0
32 14 -18 0
-10 42 34 0
56 37 17 0
13 -3 58 0
-53 -45 35 0
30 -42 -38 0
31 60 -19 0
-49 -46 -52 0
-13 -6 -56 0
16 44 29 0
39 41 -11 0
-22 -45 -44 0
45 -19 -37 0
14 49 42 0
40 46 -8 0
42 29 -12 0
-30 55 28 0
12 -25 38 0
53 -51 -3 0
-58 24 -13 0
-35 49 -15 0
5 -54 46 0
2 15 50 0
58 60 59 0
22 11 44 0
-37 -2 -51 0
36 -28 -37 0
-46 -40 17 0
34 14 58 0
-41 -16 3 0
22 -48 59 0
-20 16 4 0
-50 -2 28 0
50 -22 42 0
-35 -60 -50 0
12 -43 -33 0
-37 42 -46 0
23 -12 8 0
14 2 30 0
28 -52 7 0
25 30 29 0
51 39 -49 0
56 20 43 0
48 -15 -40 0
57 -28 49 0
13 8 -43 0
31 -8 -19 0
1 -12 7 0
20 31 43 0
36 -54 38 0
52 -57 60 0
58 8 -15 0
1 -22 14 0
-6 22 -58 0
-30 38 2 0
-32 37 12 0
8 -1 -29 0
-48 11 56 0
19 -15 36 0
-50 45 -12 0
-52 12 17 0
-59 -23 1 0
-49 55 30 0
-17 11 41 0
24 -26 11 0
-60 21 59 0
18 -16 -49 0
15 -24 -18 0
52 -11 59 0
-28 -27 42 0
-48 3 -57 0
59 57 -18 0
-17 -26 44 0
-59 -25 55 0
-55 -57 8 0
-46 14 -56 0
-51 -46 28 0
-16 -44 -5 0
-44 -45 -25 0
7 51 -49 0
20 31 -59 0
-45 -31 -20 0
-22 51 -27 0
29 -21 -59 0
35 4 49 0
55 39 -37 0
-11 29 -28 0
18 2 -9 0
16 3 41 0
-45 42 -29 0
45 8 -6 0
24 -51 48 0
57 15 25 0
-13 -18 -29 0
-39 50 47 0
-60 -22 -7 0
-58 20 19 0
-6 -2 -9 0
58 -1 -31 0
-13 -23 -27 0
-14 54 -1 0
21 -38 22 0
22 -28 56 0
-7 -30 -15 0
-42 34 5 0
59 31 -26 0
52 -20 -37 0
-2 22 12 0
