c instance by G2
28 -52 7 0
-57 -4 -53 0
19 -24 44 0
-11 7 -29 0
-22 -45 -44 0
46 29 -57 0
-9 -42 14 0
13 -59 -29 0
-56 -10 -27 0
-20 -37 -59 0
-12 57 -51 0
-29 -15 46 0
17 -25 9 0
5 -9 -14 0
-38 35 56 0
60 -16 36 0
17 -42 36 0
-21 -11 -22 0
-37 51 -39 0
-12 -28 42 0
-34 -10 48 0
38 3 15 0
-45 -11 33 0
20 9 23 0
4 -7 3 0
-30 38 2 0
-17 45 -40 0
41 18 2 0
22 -17 -11 0
41 -59 9 0
32 14 -18 0
-1 60 -48 0
-36 -22 21 0
-43 -48 -2 0
-37 -54 11 0
-5 1 -31 0
22 -6 -29 0
32 -18 26 0
11 38 1 0
7 51 -49 0
-51 20 19 0
-45 -57 -33 0
